x,y,id,time
50.0,0.0,0.0,0.0
50.0,0.1,0.0,1.0
50.0,0.20400000000000001,0.0,2.0
50.0,0.31216000000000005,0.0,3.0
50.0,0.4246464000000001,0.0,4.0
50.0,0.5416322560000001,0.0,5.0
50.0,0.6632975462400001,0.0,6.0
50.0,0.7898294480896002,0.0,7.0
50.0,0.9214226260131843,0.0,8.0
50.0,1.0582795310537116,0.0,9.0
50.0,1.2006107122958602,0.0,10.0
50.0,1.3486351407876946,0.0,11.0
50.0,1.5025805464192026,0.0,12.0
50.0,1.6626837682759708,0.0,13.0
50.0,1.8291911190070096,0.0,14.0
50.0,2.00235876376729,0.0,15.0
50.0,2.1824531143179815,0.0,16.0
50.0,2.369751238890701,0.0,17.0
50.0,2.5645412884463292,0.0,18.0
50.0,2.7671229399841826,0.0,19.0
50.0,2.97780785758355,0.0,20.0
50.0,3.196920171886892,0.0,21.0
50.0,3.4247969787623678,0.0,22.0
50.0,3.6617888579128626,0.0,23.0
50.0,3.908260412229377,0.0,24.0
50.0,4.164590828718552,0.0,25.0
50.0,4.431174461867294,0.0,26.0
50.0,4.708421440341986,0.0,27.0
50.0,4.996758297955666,0.0,28.0
50.0,5.296628629873893,0.0,29.0
50.0,5.608493775068848,0.0,30.0
50.0,5.932833526071603,0.0,31.0
50.0,6.270146867114467,0.0,32.0
50.0,6.620952741799046,0.0,33.0
50.0,6.985790851471008,0.0,34.0
50.0,7.3652224855298485,0.0,35.0
50.0,7.759831384951043,0.0,36.0
50.0,8.170224640349085,0.0,37.0
50.0,8.597033625963048,0.0,38.0
50.0,9.04091497100157,0.0,39.0
50.0,9.502551569841632,0.0,40.0
50.0,9.982653632635298,0.0,41.0
50.0,10.48195977794071,0.0,42.0
50.0,11.00123816905834,0.0,43.0
50.0,11.541287695820674,0.0,44.0
50.0,12.102939203653502,0.0,45.0
50.0,12.687056771799643,0.0,46.0
50.0,13.29453904267163,0.0,47.0
50.0,13.926320604378496,0.0,48.0
50.0,14.583373428553637,0.0,49.0
50.0,15.266708365695782,0.0,50.0
50.0,15.977376700323614,0.0,51.0
50.0,16.716471768336557,0.0,52.0
50.0,17.48513063907002,0.0,53.0
50.0,18.284535864632822,0.0,54.0
50.0,19.115917299218136,0.0,55.0
50.0,19.980553991186863,0.0,56.0
50.0,20.87977615083434,0.0,57.0
50.0,21.814967196867713,0.0,58.0
50.0,22.78756588474242,0.0,59.0
50.0,23.799068520132117,0.0,60.0
50.0,24.810571155521814,0.0,61.0
50.0,25.82207379091151,0.0,62.0
50.0,26.833576426301207,0.0,63.0
50.0,27.845079061690903,0.0,64.0
50.0,28.8565816970806,0.0,65.0
50.0,29.868084332470296,0.0,66.0
50.0,30.879586967859993,0.0,67.0
50.0,31.89108960324969,0.0,68.0
50.0,32.902592238639386,0.0,69.0
50.0,33.91409487402908,0.0,70.0
50.0,34.92559750941878,0.0,71.0
50.0,35.937100144808475,0.0,72.0
50.0,36.94860278019817,0.0,73.0
50.0,37.96010541558787,0.0,74.0
50.0,38.971608050977565,0.0,75.0
50.0,39.98311068636726,0.0,76.0
50.0,40.99461332175696,0.0,77.0
50.0,42.006115957146655,0.0,78.0
50.0,43.01761859253635,0.0,79.0
50.0,44.02912122792605,0.0,80.0
50.0,45.040623863315744,0.0,81.0
50.0,46.05212649870544,0.0,82.0
50.0,47.06362913409514,0.0,83.0
50.0,48.075131769484834,0.0,84.0
50.0,49.08663440487453,0.0,85.0
50.0,50.09813704026423,0.0,86.0
50.0,51.10963967565392,0.0,87.0
50.0,52.12114231104362,0.0,88.0
50.0,53.13264494643332,0.0,89.0
50.0,54.14414758182301,0.0,90.0
50.0,55.15565021721271,0.0,91.0
50.0,56.167152852602406,0.0,92.0
50.0,57.1786554879921,0.0,93.0
50.0,58.1901581233818,0.0,94.0
50.0,59.201660758771496,0.0,95.0
50.0,60.21316339416119,0.0,96.0
50.0,61.22466602955089,0.0,97.0
50.0,62.236168664940585,0.0,98.0
50.0,63.24767130033028,0.0,99.0
50.0,64.25917393571999,0.0,100.0
